original_pundex,topic_id,question_id,question_text,answer_type,correct_answer,alternative_answer_1
3,333,7201,A bar chart shows rainfall. The scale is in steps of 4mm. A bar reaches 3 lines high. How much rainfall was there?,text_input,12mm,12
3,333,7202,"A two-way table shows if children have a pet dog or cat. 12 children have a dog, and 5 of those also have a cat. How many children have a dog but not a cat?",text_input,7,
3,333,7203,A pictogram shows money saved. A coin symbol is £4. A row has 5 and a half symbols. How much money is that?,text_input,22,£22
3,333,7204,A table has columns for Year 3 and Year 4 votes. Year 3 voted 15 for 'Red'. Year 4 voted 20 for 'Red'. How many 'Red' votes in total?,text_input,35,
3,333,7205,"A bar chart's scale goes up in 20s (0, 20, 40...). A bar stops halfway between 40 and 60. What is its value?",text_input,50,
3,333,7206,A pictogram shows pupils walking to school. One symbol of a person is 4 pupils. A class has 22 pupils. How many symbols are needed?,text_input,5 and a half,5.5
3,333,7207,"A two-way table shows favourite drinks. 15 people chose 'Tea'. Of those, 10 were adults. How many children chose Tea?",text_input,5,
3,333,7208,A bar chart shows journey times. The scale is in minutes. The 'Car' bar reaches 45 and the 'Bus' bar reaches 60. What is the difference?,text_input,15,15 minutes
3,333,7209,A table shows data for a charity walk: 12 adults and 20 children took part. How many more children than adults were there?,text_input,8,
3,333,7210,A pictogram's key is 1 circle = 6 votes. How many symbols would you draw for 21 votes?,text_input,3 and a half,3.5
3,333,7211,"A bar chart's scale is in 2s (0, 2, 4...). A bar stops halfway between 6 and 8. What is its value?",text_input,7,
3,333,7212,A two-way table shows 25 pupils in total. 10 pupils play football. How many pupils do not play football?,text_input,15,
3,333,7213,"A table has data for Red, Blue and Green. Red=15, Blue=12, Green=18. What is the total of all votes?",text_input,45,
3,333,7214,A bar chart shows scores. The scale is in 5s. Amy's bar reaches the line for 25. Ben's bar is halfway between 10 and 15. How many more points did Amy score than Ben?,text_input,12.5,12 and a half
3,333,7215,A pictogram needs to show 25 items. The key is 1 symbol = 10 items. How many symbols do you draw?,text_input,2 and a half,2.5
3,333,7216,A two-way table shows lunch choices. 14 chose sandwiches. 8 of those were boys. How many girls chose sandwiches?,text_input,6,
3,333,7217,Which is the most suitable chart to show the exact number of votes for 5 different ice cream flavours: a bar chart or a two-way table?,text_input,Bar chart,
3,333,7218,A table shows scores for two teams over two halves. Team A scored 10 then 15. Team B scored 12 then 12. Which team had the higher total score?,text_input,Team A,
3,333,7219,A bar chart has a scale of 10 units per line. A bar reaches one-quarter of the way between the 0 and 10 lines. What is its value?,text_input,2.5,two and a half
3,333,7220,A pictogram key is 1 star = 12 points. How many points are 3 and a half stars?,text_input,42,
3,333,7221,A table shows the number of red and blue cars seen. Red: 17. Blue: 24. What is the sum of these two colours?,text_input,41,
4,333,7222,"A bar chart shows visitors to a museum: Mon=20, Tue=30, Wed=25. What is the total number of visitors on these three days?",text_input,75,
4,333,7223,"A pictogram shows house points. Griffin has 4 stars, Slyther has 6 stars. The key is 1 star = 5 points. How many more points does Slyther have?",text_input,10,
4,333,7224,"A two-way table shows 50 children were asked about pets. 20 have dogs, 15 have cats, and 5 have both. How many children have neither a dog nor a cat?",text_input,20,
4,333,7225,A table shows the temperature at noon for a week. The highest was 25°C and the lowest was 18°C. What is the difference between the highest and lowest temperatures?,text_input,7,7°C
4,333,7226,"A bar chart shows the number of pupils in 4 classes: 28, 30, 29, 31. What is the total number of pupils?",text_input,118,
4,333,7227,"A pictogram shows money saved. The key is 1 coin = £8. A half coin is also used. To show £36, how many full and half coins do you need?",text_input,4 and a half,4.5
4,333,7228,"A table has data for three categories: A=45, B=25, C=15. How many more is A than B and C combined?",text_input,5,
4,333,7229,A bar chart shows website views. The scale is in 100s. The bar for Monday reaches 350. The bar for Tuesday reaches 500. What is the sum of views for both days?,text_input,850,
4,333,7230,"Data is collected on 40 people. A table shows 15 chose Tea, 12 chose Coffee. The rest chose Juice. How many chose Juice?",text_input,13,
4,333,7231,A bar chart was drawn with a scale of 1 block = 5 votes. The bar for 'Yes' was 7 blocks high. The bar for 'No' was 4 blocks high. How many more votes did 'Yes' get?,text_input,15,
4,333,7232,"A pictogram shows bikes sold. A bike symbol is 10 bikes. In January, 3 symbols are shown. In February, 4 and a half symbols are shown. What was the total number of bikes sold?",text_input,75,
4,333,7233,"A table shows the number of pages read by three friends: Ali (120), Ben (95), Chloe (105). What is the difference between the most pages read and the least?",text_input,25,
4,333,7234,I have data on 50 votes. I want to make a pictogram where 1 symbol = 4 votes. How many symbols will I need for a category with 18 votes?,text_input,4 and a half,4.5
4,333,7235,"A two-way table shows 30 students. 18 are boys. 10 students like swimming, and 6 of these are girls. How many boys do not like swimming?",text_input,14,
4,333,7236,A bar chart shows the number of hours spent on homework. The scale is in 30-minute blocks. The bar for Maths is 3 blocks high. How many hours were spent on Maths?,text_input,1.5,1 and a half hours
4,333,7237,A table of fruit sales shows 40 apples and 35 oranges. A mistake was found and 5 apple sales were actually oranges. What is the new difference between orange and apple sales?,text_input,5,
4,333,7238,A pictogram shows birds seen. A bird symbol is 8 birds. There are 2 and a half symbols for Robin and 4 symbols for Sparrow. What is the total number of birds seen?,text_input,52,
4,333,7239,"A table shows that a shop sold 150 papers on Monday and 125 on Tuesday. If their goal was to sell 300 papers in total, how many were they short?",text_input,25,
4,333,7240,A bar chart shows points in a game. The scale is in 25s. The red bar is halfway between 50 and 75. What is the value for red?,text_input,62.5,62 and a half
4,333,7241,"You have data on favourite colours: Red (12), Blue (18), Green (6). Which chart would be best to quickly compare these numbers: a pictogram or a bar chart?",text_input,Bar chart,
4,333,7242,A pictogram key is 1 face = 6 votes. The chart shows 2 faces for 'Yes' and 3 and a half faces for 'No'. How many people voted in total?,text_input,33,
4,333,7243,"A two-way table shows 20 people went to the cinema. 15 were adults. 10 people watched the action film, and 8 of these were adults. How many children did NOT watch the action film?",text_input,3,
4,333,7244,A bar chart shows the weight of different animals in kg. The scale is in 50s. The Lion bar reaches 200. The Tiger bar is halfway between 150 and 200. How much heavier is the Lion?,text_input,25,25kg
4,333,7245,"A table shows website clicks: Page A (55), Page B (40), Page C (65). How many clicks are needed for the total to reach 200?",text_input,40,
4,333,7246,"A pictogram shows T-shirts sold. A symbol is 12 T-shirts. Red has 2.5 symbols, Blue has 3 symbols. What is the total number of T-shirts sold?",text_input,66,
1,118,7247,What is 1/4 + 1/2?,text_input,03-Apr,
1,118,7248,Calculate 5/8 - 1/4.,text_input,03-Aug,
1,118,7249,What is 1 1/5 + 3/5?,text_input,1 4/5,
1,118,7250,Calculate 1 7/9 - 2/9.,text_input,1 5/9,
1,118,7251,Solve: 1/3 + 1/6.,text_input,03-Jun,
1,118,7252,Solve: 7/10 - 1/5.,text_input,05-Oct,
1,118,7253,What is 1 1/8 + 1 2/8?,text_input,2 3/8,
1,118,7254,Calculate 1 9/10 - 4/10.,text_input,1  1/2 ,
1,118,7255,Find the sum of 1/2 and 3/8.,text_input,07-Aug,
1,118,7256,Find the difference between 5/6 and 1/3.,text_input,03-Jun,
1,118,7257,What is 1 2/7 + 4/7?,text_input,1 6/7,
1,118,7258,Calculate 1 3/4 - 1/4.,text_input,1 1/2,
1,118,7259,Solve: 1/5 + 7/10.,text_input,09-Oct,
1,118,7260,Solve: 8/9 - 2/3.,text_input,02-Sep,
1,118,7261,What is 1 1/6 + 1 4/6?,text_input,2 5/6,
1,118,7262,Calculate 1 7/8 - 3/8.,text_input,1 1/2,
1,118,7263,Add 2/9 to 1/3.,text_input,05-Sep,
1,118,7264,Subtract 1/5 from 6/10.,text_input,04-Oct,
1,118,7265,What is 1 1/10 + 1 8/10?,text_input,2  9/10,
1,118,7266,Calculate 1 5/8 - 1/2.,text_input,1 1/8,
1,118,7267,What is 1/2 + 1/6?,text_input,04-Jun,
1,118,7268,What is 3/4 - 3/8?,text_input,03-Aug,
1,118,7269,What is 1 3/10 + 1/2?,text_input,1  4/5 ,
1,118,7270,Calculate 1 5/6 - 2/3.,text_input,1 1/6,
1,118,7271,What is 1 1/3 + 1/9?,text_input,1 4/9,
2,118,7272,What is 1/3 + 1/2?,text_input,05-Jun,
2,118,7273,Calculate 3/4 - 2/3.,text_input,01-Dec,
2,118,7274,What is 1 1/2 + 2 1/3?,text_input,3 5/6,
2,118,7275,Calculate 3 3/4 - 1 1/2.,text_input,2 1/4,
2,118,7276,Solve: 2/5 + 1/4.,text_input,13/20,
2,118,7277,Solve: 4/5 - 1/3.,text_input,Jul-15,
2,118,7278,What is 2 1/4 + 1 1/5?,text_input,3  9/20,
2,118,7279,Calculate 4 2/3 - 2 1/4.,text_input,2  5/12,
2,118,7280,What is __ + 1/4 = 7/12?,text_input,01-Mar,04-Dec
2,118,7281,Find the sum of 1/2 and 1/5.,text_input,07-Oct,
2,118,7282,Find the difference between 5/6 and 1/4.,text_input,07-Dec,
2,118,7283,What is 1 1/6 + 2 1/4?,text_input,3  5/12,
2,118,7284,Calculate 3 4/5 - 1 1/2.,text_input,2  3/10,
2,118,7285,Solve: 3/10 + 1/3.,text_input,19/30,
2,118,7286,Solve: 1/2 - 1/7.,text_input,May-14,
2,118,7287,What is 1 1/3 + 1 1/5?,text_input,2  8/15,
2,118,7288,Calculate 2 1/2 - 1 1/5.,text_input,1  3/10,
2,118,7289,Find the missing number: 1/2 + __ = 5/6.,text_input,01-Mar,02-Jun
2,118,7290,What is 3/8 + 1/3?,text_input,17/24,
2,118,7291,What is 7/8 - 1/3?,text_input,13/24,
2,118,7292,What is 2 1/5 + 2 1/2?,text_input,4  7/10,
2,118,7293,Calculate 4 5/6 - 1 1/3.,text_input,3 1/2,3 1/2
2,118,7294,Fill in the blank: 1/3 + __ = 3/4.,text_input,05-Dec,
2,118,7295,What is 1/4 + 2/5?,text_input,13/20,
2,118,7296,Solve: 4 5/7 - 2 1/2.,text_input,2  3/14,
3,118,7297,"Three friends ran a relay. The first ran 1 1/2 km, the second ran 3/4 km, and the third ran 1 1/4 km. What was the total distance?",text_input,3 1/2,3 1/2
3,118,7298,What is 1/2 + 1/3 + 1/4?,text_input,13-Dec,1  1/12
3,118,7299,Calculate 2 1/5 - 1/2.,text_input,1  7/10,
3,118,7300,A plank of wood was 3 1/4 metres long. A piece 1 1/3 metres long was cut off. How much is left?,text_input,1 11/12,
3,118,7301,"Find the sum of 1/5, 3/10, and 1/2.",text_input,1,10-Oct
3,118,7302,What is 3 1/3 - 1 1/2?,text_input,1 5/6,
3,118,7303,"A recipe needs 1 1/2 cups of flour, 3/4 cup of sugar, and 1/4 cup of cocoa. What is the total volume of dry ingredients?",text_input,2 1/2,2 1/2
3,118,7304,Solve: 5/6 + 3/4.,text_input,1  7/12,19-Dec
3,118,7305,Calculate 4 1/5 - 2 1/2.,text_input,1  7/10,
3,118,7306,"A ribbon was 2 metres long. If you cut off 1/3 of a metre, how much is left?",text_input,1 2/3,
3,118,7307,What is 2/3 + 3/4 + 1/6?,text_input,1  7/12,19-Dec
3,118,7308,Find the difference between 3 1/4 and 1 1/3.,text_input,1 11/12,
3,118,7309,A runner wants to complete 3 miles. She runs 1 1/2 miles and then 3/4 of a mile. How much further does she need to run?,text_input,03-Apr,
3,118,7310,What is 2 1/8 + 1 1/4?,text_input,3 3/8,
3,118,7311,Solve: 3 1/6 - 1 1/2.,text_input,1 2/3,1 2/3
3,118,7312,What is 1/2 + 2/5 + 3/10?,text_input,1,10-Oct
3,118,7313,What is 1/2 + 2/5 + 1/10?,text_input,1,10-Oct
3,118,7314,"A bucket contains 4 1/2 litres of water. If 1 3/4 litres leak out, how much is left?",text_input,2 3/4,
3,118,7315,What is 1 1/3 + 2 1/4 + 1/6?,text_input,3 3/4,3  3/4 
3,118,7316,Subtract 2 1/2 from 4 1/5.,text_input,1  7/10,
3,118,7317,I had 3 whole pizzas. My friends ate 1 3/8 pizzas. How much is left?,text_input,1 5/8,
3,118,7318,"A trip has three stages. Stage one is 1/4 of the total distance, stage two is 2/5. What fraction is the third stage?",text_input,Jul-20,
3,118,7319,What is 2 1/2 - 3/5?,text_input,1  9/10,
3,118,7320,Find the sum: 1 1/8 + 1/4 + 1/2.,text_input,1 7/8,
3,118,7321,"A film is 2 1/2 hours long. After 45 minutes (3/4 of an hour), how much time is left?",text_input,1 3/4,
4,118,7322,"I start with a full 2-litre bottle of water. I drink 1/2 a litre, then 1/3 of a litre. How much is left?",text_input,1 1/6,
4,118,7323,"A recipe requires 3 1/4 cups of flour. You have 1 1/2 cups. You find another bag with 2 1/3 cups. Do you have enough flour in total, and if so, how much will be left over?",text_input,"Yes, 7/12 of a cup left",
